SBD BB KHTN KHXH
BD1209444 19.3 15.25 0 
BD1209445 11 0 13 
BD1209446 22.1 19.75 0 
BD1209447 17.4 18 0 
BD1209448 17.4 16.75 0 
BD1209449 13.8 9 0 
BD1209450 14.8 13.5 18.75 
BD1209451 17.95 0 18.75 
BD1209452 17.4 14 0 
BD1209453 15.7 13 0 
BD1209454 23.35 16.25 0 
BD1209455 14.3 9.75 0 
BD1209456 22.3 17.5 0 
BD1209457 14.6 0 17.5 
BD1209458 14 0 15.5 
BD1209459 12.65 0 17 
BD1209460 9.5 0 16.75 
BD1209461 10.6 0 13 
BD1209462 14.8 13.25 0 
BD1209463 17.25 0 22.5 
BD1209464 11.2 0 17 
BD1209465 15.05 12.25 9.75 
BD1209466 6.75 6.5 16.25 
BD1209467 9.15 0 13.25 
BD1209468 22 14.25 0 
BD1209469 15.4 15.5 0 
BD1209470 15.5 0 19.25 
BD1209471 11.5 0 15.75 
BD1209472 19.3 0 21.75 
BD1209473 16.6 0 17 
BD1209474 16 12.5 14.25 
BD1209475 11.85 0 16.25 
BD1209476 11.1 0 15 
BD1209477 18.5 0 19.25 
BD1209478 5.8 9.75 0 
BD1209479 21.85 21.25 0 
BD1209480 17.65 14 0 
BD1209481 14.95 0 18.75 
BD1209482 13.55 0 16.75 
BD1209483 10.6 0 14 
BD1209484 12.5 0 22 
BD1209485 18.3 19 0 
BD1209486 7.85 0 15.25 
BD1209487 15.3 10 12.5 
BD1209488 18.65 20.5 0 
BD1209489 16.95 14 15 
BD1209490 16.5 0 25.25 
BD1209491 11.35 0 13.25 
BD1209492 10.55 0 15.75 
BD1209493 17.5 19 0 
BD1209494 14.45 0 19.75 
BD1209495 9.8 0 15.75 
BD1209496 20.9 16.5 0 
BD1209497 18.15 16.75 0 
BD1209498 10.35 9.5 14.25 
BD1209499 15.65 18.5 0 
BD1209500 15.1 0 20 
BD1209501 10.7 0 16.5 
BD1209502 12.6 0 14.5 
BD1209503 14.35 15.75 14.75 
BD1209504 9.1 7 13.5 
BD1209505 14.6 0 16.25 
BD1209506 17.2 15.75 0 
BD1209507 16.1 0 16.25 
BD1209508 20.9 16.25 0 
BD1209509 14.15 12.5 13.5 
BD1209510 8.2 0 10.5 
BD1209511 9.4 0 10.25 
BD1209512 16.4 16.5 0 
BD1209513 14.4 8.25 20.5 
BD1209514 21.1 17.75 0 
BD1209515 19.95 0 17.75 
BD1209516 5.2 0 7.5 
BD1209517 6.7 0 9.5 
BD1209518 9.6 0 19.25 
BD1209519 15.65 0 19.75 
BD1209520 16.6 13.5 20.25 
BD1209521 19.3 14.75 0 
BD1209522 11.5 0 15 
BD1209523 16.55 0 18.5 
BD1209524 14.05 0 17.5 
BD1209525 12.4 13.5 0 
BD1209526 22.5 19 0 
BD1209527 13.8 0 13.75 
BD1209528 16.85 0 19.5 
BD1209529 14.65 0 21.75 
BD1209530 20.8 0 23.5 
BD1209531 23.05 14.75 0 
BD1209532 17.2 0 17.75 
BD1209533 11.25 0 3.75 
BD1209534 20.1 21.75 0 
BD1209535 15.5 12.5 17.5 
BD1209536 18.7 15 0 
BD1209537 11.45 0 17 
BD1209538 15.95 0 17 
BD1209539 18.65 10.25 0 
BD1209540 18.75 0 15.5 
BD1209541 14.7 0 21 
BD1209542 18.1 0 18 
BD1209543 14 0 19.25 
BD1209544 16.9 0 17.5 
BD1209545 9.65 8.25 17.5 
BD1209546 15.8 7.5 20.5 
BD1209547 8.85 8 11.5 
BD1209548 18.85 0 20 
BD1209549 17.3 19.25 0 
BD1209550 20.5 18 0 
BD1209551 14.45 16 0 
BD1209552 14.25 0 13.75 
BD1209553 12.45 13.25 0 
BD1209554 14.65 0 19 
BD1209555 15.5 0 17.75 
BD1209556 16.25 0 18.5 
BD1209557 17.75 15.75 0 
BD1209558 15 10.25 16.5 
BD1209559 21 0 22.5 
BD1209560 15.4 16.5 0 
BD1209561 18 16.75 0 
BD1209562 18.4 18.75 0 
BD1209563 16.8 13.5 0 
BD1209564 12.5 9 17.5 
BD1209565 9.5 0 17.5 
BD1209566 17.2 20.25 0 
BD1209567 16.2 16.5 0 
BD1209568 20.25 17.5 19.75 
BD1209569 18.55 19.5 0 
BD1209570 12.9 12.75 18.75 
BD1209571 21.8 0 19 
BD1209572 10.85 0 17.25 
BD1209573 15.2 0 17 
BD1209574 15.4 6.5 0 
BD1209575 10.5 0 15.25 
BD1209576 16.35 13.5 0 
BD1209577 8.4 7.5 17.25 
BD1209578 16.45 0 19.25 
BD1209579 17.8 8.25 20.5 
BD1209580 24.45 0 19 
BD1209581 18.2 0 19 
BD1209582 11 0 17 
BD1209583 8.85 0 13 
BD1209584 16.9 0 19.25 
BD1209585 10.55 8.25 18 
BD1209586 17.3 0 17.5 
BD1209587 10.95 0 15.25 
BD1209588 20.5 20 0 
BD1209589 17.2 17 0 
BD1209590 11.75 0 15.25 
BD1209591 15.2 0 16.75 
BD1209592 15.35 0 15.5 
BD1209593 13.5 10.25 17.75 
BD1209594 18.2 0 21 
BD1209595 20.1 17.75 0 
BD1209596 16.2 9.75 20 
BD1209597 11.9 0 14 
BD1209598 17.25 10.75 20 
BD1209599 8.65 8 12.25 
BD1209600 12.4 10.75 14.75 
BD1209601 12.75 0 18.25 
BD1209602 14.8 16 18 
BD1209603 15.35 13.25 16.5 
BD1209604 15.1 8.25 19.75 
BD1209605 14.3 0 17 
BD1209606 10.95 0 9.75 
BD1209607 13.95 12.5 15.75 
BD1209608 12.75 12.75 19 
BD1209609 15.9 11.5 17.75 
BD1209610 15.05 17.75 0 
BD1209611 13.65 0 17.5 
BD1209612 18.6 20.75 0 
BD1209613 22.15 19 0 
BD1209614 18.55 17 0 
BD1209615 8.25 0 14.25 
BD1209616 6.65 0 7.75 
BD1209617 18 18.25 0 
BD1209618 18.15 0 21.75 
BD1209619 16.4 15.5 0 
BD1209620 20.95 16 0 
BD1209621 14.95 10.5 0 
BD1209622 23.7 18.25 0 
BD1209623 22.35 0 22.75 
BD1209624 14.2 0 19.5 
BD1209625 21.45 18.5 0 
BD1209626 7.35 8.25 15.75 
BD1209627 12.6 0 17 
BD1209628 24.55 23.75 0 
BD1209629 16.8 0 18.25 
BD1209630 10.25 14 0 
BD1209631 8.6 0 12.5 
BD1209632 13.95 0 16.5 
BD1209633 17.45 16.75 0 
BD1209634 8.35 8.75 12.75 
BD1209635 13.7 0 19.75 
BD1209636 14.7 9.25 0 
BD1209637 15 0 18 
BD1209638 12.75 8.5 16.25 
BD1209639 13.1 0 17.75 
BD1209640 16.2 0 18 
BD1209641 19.1 0 21.25 
BD1209642 17.4 19.75 0 
BD1209643 19.4 17.5 0 
BD1209644 19.95 13.25 0 
BD1209645 13.7 0 18 
BD1209646 17.15 0 17 
BD1209647 16.6 0 17.75 
BD1209648 12.55 0 16 
BD1209649 12.8 0 18 
BD1209650 15.05 0 20.75 
BD1209651 17.15 14.25 0 
BD1209652 18.45 0 15 
BD1209653 13 0 17.5 
BD1209654 13.4 10.25 21.75 
BD1209655 17.85 18 0 
BD1209656 14.8 0 21.5 
BD1209657 21.25 15 0 
BD1209658 15.75 14.5 0 
BD1209659 17.05 0 19.75 
BD1209660 15.9 16 0 
BD1209661 17.3 19 0 
BD1209662 22.35 21.25 0 
BD1209663 16.65 14.75 0 
BD1209664 12.35 0 16.5 
BD1209665 20.6 21.25 0 
BD1209666 9.1 0 9.75 
BD1209667 14.75 0 18.75 
BD1209668 20.05 16.25 0 
BD1209669 13.55 0 5.5 
BD1209670 13.15 10.75 19.25 
BD1209671 14.3 0 16.25 
BD1209672 14.4 0 17.75 
BD1209673 13.15 13.25 0 
BD1209674 15.45 0 17 
BD1209675 16.5 14.75 0 
BD1209676 7 0 17.25 
BD1209677 8 15 0 
BD1209678 9.35 0 11.75 
BD1209679 13.05 0 14.75 
BD1209680 14.7 10.5 19 
BD1209681 10.15 0 14.75 
BD1209682 16.6 0 19.25 
BD1209683 17.2 0 17.75 
BD1209684 12.6 0 16.75 
BD1209685 11.8 8.75 13.75 
BD1209686 9.2 0 15 
BD1209687 13.4 0 14.5 
BD1209688 16.45 0 22.25 
BD1209689 17.95 19.75 0 
BD1209690 18.4 12.75 0 
BD1209691 14.1 15.75 0 
BD1209692 17.4 12 0 
BD1209693 21.3 0 21.5 
BD1209694 14.9 0 15 
BD1209695 9.7 0 11.75 
BD1209696 27.5 0 15.75 
BD1209697 5.95 9.5 11.25 
BD1209698 17.05 13.5 0 
BD1209699 18.5 0 21 
BD1209700 11.7 11.5 17.25 
BD1209701 11 11.5 0 
BD1209702 21.2 0 23 
BD1209703 17.05 18.5 0 
BD1209704 18.1 0 19 
BD1209705 11 0 14.25 
BD1209706 21.8 19.25 0 
BD1209707 7.9 0 13.75 
BD1209708 11 0 15.25 
BD1209709 17.4 0 18.5 
BD1209710 15.5 15.25 0 
BD1209711 20.4 19 0 
BD1209712 14.05 10.75 16.75 
BD1209713 22.05 18.25 0 
BD1209714 12.4 8 16 
BD1209715 19.6 0 19 
BD1209716 21.15 0 21.25 
BD1209717 14 10.25 15.5 
BD1209718 15.3 0 15.25 
BD1209719 12.65 0 16.25 
BD1209720 17.4 18.5 0 
BD1209721 11.85 0 13.25 
BD1209722 9.25 6.75 11.25 
BD1209723 18.9 14.25 0 
BD1209724 15.65 18 0 
BD1209725 21.25 15 0 
BD1209726 15.5 0 16.75 
BD1209727 11.35 0 15 
BD1209728 16.4 0 16.25 
BD1209729 13.2 8.25 13.75 
BD1209730 16 0 18.5 
BD1209731 14.75 0 20.75 
BD1209732 17.45 0 13.5 
BD1209733 11.95 0 18.5 
BD1209734 11.55 9 16.25 
BD1209735 15.1 0 21.5 
BD1209736 12 0 14.5 
BD1209737 12.9 0 19 
BD1209738 19.6 17.75 0 
BD1209739 10.95 0 15.75 
BD1209740 12 0 15.5 
BD1209741 19.35 18.25 0 
BD1209742 19.15 0 23.5 
BD1209743 19.7 21.75 0 
BD1209744 9.2 0 17 
BD1209745 15.7 0 19.75 
BD1209746 11.1 0 17 
BD1209747 12.3 0 17.5 
BD1209748 14 0 20 
BD1209749 12.1 0 18 
BD1209750 14.75 13.25 0 
BD1209751 15.45 0 17 
BD1209752 14.45 0 15 
BD1209753 14.05 12.75 0 
BD1209754 17 13.75 0 
BD1209755 14.7 12 17.25 
BD1209756 11.5 11.5 16.75 
BD1209757 19.55 19.75 0 
BD1209758 12.65 0 14 
BD1209759 16.2 0 21.75 
BD1209760 19.4 19.25 0 
BD1209761 18.05 0 19.75 
BD1209762 13.05 0 16 
BD1209763 15.25 8.5 14.75 
BD1209764 10.7 0 17.75 
BD1209765 24.7 22.75 0 
BD1209766 14.85 0 19.75 
BD1209767 7.85 0 15.75 
BD1209768 10.75 11.75 14.5 
BD1209769 14.45 0 20 
BD1209770 11.55 0 13.5 
BD1209771 15.6 8.75 15.75 
BD1209772 14.95 0 15.75 
BD1209773 16.2 15 0 
BD1209774 16.5 0 20.5 
BD1209775 17.05 17.5 0 
BD1209776 13.05 9.25 21 
BD1209777 21.2 18.75 0 
BD1209778 13.65 0 15.5 
BD1209779 14.1 0 16.25 
BD1209780 18.15 14.25 0 
BD1209781 10.5 0 18 
BD1209782 12.95 12 0 
BD1209783 9.75 0 12 
BD1209784 16.15 0 22 
BD1209785 12.4 13.75 17.5 
BD1209786 16.4 0 17.25 
BD1209787 15.3 0 22.75 
BD1209788 11.6 15 0 
BD1209789 16.65 0 22 
BD1209790 7.4 10 12.75 
BD1209791 16.2 18.25 0 
BD1209792 13.25 9.75 17.25 
BD1209793 20.3 19.25 0 
BD1209794 17.8 13 15.75 
BD1209795 17.1 11.75 0 
BD1209796 21.55 0 23.75 
BD1209797 14.25 0 17 
BD1209798 9.6 0 12.25 
BD1209799 12.95 13 0 
BD1209800 19.9 18.25 0 
BD1209801 14.65 0 17.25 
BD1209802 17.35 13.25 0 
BD1209803 13.5 0 16.75 
BD1209804 22.7 14.75 0 
BD1209805 12.65 12.25 13.75 
BD1209806 19.95 0 21.25 
BD1209807 16.2 14.25 0 
BD1209808 5.3 0 6.5 
BD1209809 17.2 15.75 13.75 
BD1209810 16.8 16.25 0 
BD1209811 10.6 11.5 12.5 
BD1209812 12.7 9 17.5 
BD1209813 18 16.5 0 
BD1209814 13.15 0 21 
BD1209815 16.7 0 23.25 
BD1209816 6.4 10.75 0 
BD1209817 11.1 0 18.25 
BD1209818 8.15 0 5.75 
BD1209819 19.8 15.25 0 
BD1209820 14.25 11.5 16.25 
BD1209821 10.75 0 13.5 
BD1209822 18.85 15 0 
BD1209823 12.75 0 18.5 
BD1209824 18.4 16 0 
BD1209825 13.9 14.25 0 
BD1209826 19.1 19.75 0 
BD1209827 14.25 11.25 0 
BD1209828 17.35 0 17.25 
BD1209829 16.75 20.25 0 
BD1209830 10.9 0 23.25 
BD1209831 16.5 0 16 
BD1209832 19.75 0 22.25 
BD1209833 10.7 0 14.5 
BD1209834 10.85 0 18 
BD1209835 18.3 16.5 0 
BD1209836 21.9 18.75 0 
BD1209837 17.55 16.25 0 
BD1209838 13.05 0 18.25 
BD1209839 10.3 0 12.5 
BD1209840 8.3 0 8.75 
BD1209841 21.8 0 23.25 
BD1209842 15.4 17.25 19.5 
BD1209843 9.75 8.5 16.25 
BD1209844 14.4 0 17.75 
BD1209845 11.35 0 15.25 
BD1209846 15.2 0 19.25 
BD1209848 7.7 0 3.5 
BD1209849 17.8 7.5 16.75 
BD1209850 15.65 7.5 17 
BD1209851 18.9 19.75 0 
BD1209852 16.2 13.5 0 
BD1209853 7.8 0 10.5 
BD1209854 10.6 0 11.5 
BD1209855 18.35 19.75 0 
BD1209856 14.75 0 16.25 
BD1209857 17.8 17.75 0 
BD1209858 12.8 9.5 14.75 
BD1209859 15.3 15.25 17.5 
BD1209860 15.5 14.75 0 
BD1209861 12.95 6.5 18.5 
BD1209862 18.1 18 0 
BD1209863 14.75 9.25 19 
BD1209864 21.05 18.25 0 
BD1209865 13.75 15.5 0 
BD1209866 14.75 0 21.5 
BD1209867 12.1 8.5 14.25 
BD1209868 20.3 0 19 
BD1209869 14.9 0 19.75 
BD1209870 11.8 0 15.25 
BD1209871 14.45 8.5 15 
BD1209872 21.4 0 23.25 
BD1209873 15.8 15 0 
BD1209874 12.8 0 16.5 
BD1209875 16.25 0 25 
BD1209876 16.7 0 19 
BD1209877 10.6 0 16.5 
BD1209878 12.3 9.25 15.25 
BD1209879 16.55 0 17.75 
BD1209880 11.5 0 14.5 
BD1209881 16.95 0 18.5 
BD1209882 17.6 12.75 0 
BD1209883 12.05 0 13 
BD1209884 13.4 6.75 13.5 
BD1209885 18.75 15 0 
BD1209886 13.2 12.5 0 
BD1209887 10.2 0 11.75 
BD1209888 12.65 6.75 14.25 
BD1209889 8.8 0 7 
BD1209890 17.1 12.75 0 
BD1209891 17.95 5.75 0 
BD1209892 11.75 0 16.75 
BD1209893 15.7 18.75 0 
BD1209894 16.25 0 14.75 
BD1209895 18.85 0 21.25 
BD1209896 15.1 0 18 
BD1209897 9.7 7.5 10.75 
BD1209898 17.3 0 21.75 
BD1209899 15.8 11.25 17 
BD1209900 15.95 19.75 0 
BD1209901 12.45 0 18.75 
BD1209902 5.9 10 4.25 
BD1209903 16.6 0 21 
BD1209904 16.7 11.75 0 
BD1209905 14.9 0 17.75 
BD1209906 16.55 0 18.25 
BD1209907 14.5 16.75 0 
BD1209908 16.5 16 0 
BD1209909 15.3 0 19.5 
BD1209910 19 19.75 0 
BD1209911 17 15 20.25 
BD1209912 8.8 8.5 17 
BD1209913 23.8 19 0 
BD1209914 13.8 7.75 15.5 
BD1209915 15.65 13 0 
BD1209916 15.85 18 0 
BD1209917 18.95 14.5 19.5 
BD1209918 20 16.75 0 
BD1209919 15.55 0 19.75 
BD1209920 14.5 8.75 14.75 
BD1209921 18.55 17 0 
BD1209922 11.65 0 15 
BD1209923 10.25 7.5 19 
BD1209924 16.4 18 0 
BD1209925 14.6 17.5 12.5 
BD1209926 20.7 18.25 0 
BD1209927 17.55 17.25 0 
BD1209928 11 0 18.75 
BD1209929 13.5 0 21.25 
BD1209930 18.1 0 20.75 
BD1209931 14.05 14.25 0 
BD1209932 14.1 0 19.5 
BD1209933 17.85 17 0 
BD1209934 20.2 17.75 0 
BD1209935 18.25 0 19.5 
BD1209936 16.65 17.5 0 
BD1209937 18.2 20 0 
BD1209938 20.55 0 21 
BD1209939 20.1 0 13.5 
BD1209940 17.15 17 0 
BD1209941 21.05 21.75 0 
BD1209942 12.15 0 17.5 
BD1209943 19.7 18.75 0 
BD1209944 18.8 0 21.25 
BD1209945 17.35 16.75 0 
BD1209946 9.8 12.75 14.25 
BD1209947 14.65 8.75 16.5 
BD1209948 10.1 0 12.75 
BD1209949 11.1 0 19 
BD1209950 16.5 0 25 
BD1209951 9.4 9.75 17 
BD1209952 15.2 0 20.75 
BD1209953 11.95 0 17 
BD1209954 18.35 0 15.75 
BD1209955 10.55 0 16.25 
BD1209956 18.05 20.25 0 
BD1209957 14.45 13.25 16.75 
BD1209958 9.3 0 8.75 
BD1209959 19.45 13 0 
BD1209960 23.95 0 20.75 
BD1209961 17.9 18.75 0 
BD1209962 14.6 18 0 
BD1209963 11.3 0 15 
BD1209964 14.1 0 17.5 
BD1209965 12.8 0 18.25 
BD1209966 11.95 0 17.5 
BD1209967 19.55 0 24.75 
BD1209968 14.95 16.5 19 
BD1209969 17.5 16.75 0 
BD1209970 17.4 19.5 0 
BD1209971 12.7 0 15.5 
BD1209972 18.2 15 0 
BD1209973 18.2 0 16.25 
BD1209974 13.15 8.25 14.25 
BD1209975 14.05 10.75 16.5 
BD1209976 20.75 0 19.5 
BD1209977 15.4 9.75 17 
BD1209978 12.75 0 17 
BD1209979 15.9 0 24.75 
BD1209980 16.9 0 18.75 
BD1209981 16.95 3.75 0 
BD1209982 16.2 0 18.5 
BD1209983 21 15.25 13.25 
BD1209984 13.2 7.75 0 
BD1209985 21.65 0 22 
BD1209986 18.85 17 16.75 
BD1209987 10.7 0 14.75 
BD1209988 18.9 18.5 0 
BD1209989 15.85 15.25 0 
BD1209990 6.95 8.5 11 
BD1209991 17.35 14 0 
BD1209992 14.3 0 19 
BD1209993 15.2 0 19.25 
BD1209994 14.25 7.75 13.5 
BD1209995 17.5 0 20.5 
BD1209996 11.3 0 13.25 
BD1209997 11.65 0 17.75 
BD1209998 16.85 18 0 
BD1209999 17.5 18.75 0 
BD1210000 17.85 12.25 0 
BD1210001 12.2 0 24 
BD1210002 8.35 7.5 9.75 
BD1210003 13.95 16.5 0 
BD1210004 14.95 11.75 16.5 
BD1210005 7.15 0 7.75 
BD1210006 13.25 11 0 
BD1210007 11.5 0 19 
BD1210008 11.8 0 19.75 
BD1210009 16.75 14.5 0 
BD1210010 8.05 0 10.75 
BD1210011 15.95 15.25 0 
BD1210012 10.55 0 18.25 
BD1210013 13.3 9.25 15.25 
BD1210014 17.1 0 14.75 
BD1210015 14.55 14.75 0 
BD1210016 14.7 0 19.25 
BD1210017 17.6 0 18.75 
BD1210018 14.75 11.5 0 
BD1210019 14.65 13 0 
BD1210020 14.4 13.5 0 
BD1210021 17.25 15.5 0 
BD1210022 19 0 17.75 
BD1210023 14.2 12.75 0 
BD1210024 16.1 0 24.25 
BD1210025 18.1 18.75 0 
BD1210026 17.75 8.25 23 
BD1210027 15.8 15.25 0 
BD1210028 12.3 0 16.25 
BD1210029 11.6 0 20.5 
BD1210030 18.3 0 21 
BD1210031 17.8 16.25 0 
BD1210032 12.1 0 15.25 
BD1210033 20.45 14 0 
BD1210034 10.85 0 14.25 
BD1210035 18.8 0 14.5 
BD1210036 12.65 0 13 
BD1210037 15.9 13 0 
BD1210038 12.9 0 15 
BD1210039 19 20.25 0 
BD1210040 19.45 0 23 
BD1210041 15.9 16.75 0 
BD1210042 16.7 0 17.5 
BD1210043 11.35 0 20.25 
BD1210044 18 0 21.75 
BD1210045 17.05 19.75 0 
BD1210046 13.3 11.75 18.5 
BD1210047 16.7 15.75 17.5 
BD1210048 15.65 0 18.5 
BD1210049 20.55 23.75 0 
BD1210050 12.35 0 16.5 
BD1210051 12.35 0 15 
BD1210052 12.35 16 0 
BD1210053 14.3 0 19 
BD1210054 15.85 14.25 0 
BD1210055 18.25 16 15.75 
BD1210056 20.75 0 24.5 
BD1210057 10.6 0 10 
BD1210058 11.4 0 17.75 
BD1210059 17.35 14.75 0 
BD1210060 11.15 11.25 0 
BD1210061 14.85 15.75 0 
BD1210062 17.9 19.75 0 
BD1210063 18.9 15 0 
BD1210064 8.25 0 12.5 
BD1210065 21.05 16.5 0 
BD1210066 12.8 6 18.25 
BD1210067 15.1 15 13.75 
BD1210068 16.45 0 13.25 
BD1210069 17.5 0 20.75 
BD1210070 13.65 11.25 15 
BD1210071 15.05 0 17.5 
BD1210072 9.9 0 16.25 
BD1210073 17.2 0 15.5 
BD1210074 13.15 0 15.75 
BD1210075 12.45 0 16.25 
BD1210076 12.2 0 12 
BD1210077 15.3 12 0 
BD1210078 23.35 19.75 0 
BD1210079 16.3 15 0 
BD1210080 23.45 21.25 0 
BD1210081 12.95 0 18.75 
BD1210082 10.95 0 14 
BD1210083 10.4 0 14 
BD1210084 14.65 0 16.25 
BD1210085 16.9 18 0 
BD1210086 12.8 0 17 
BD1210087 9 0 17.5 
BD1210088 11.65 0 18.5 
BD1210089 16 0 20 
BD1210090 14.05 0 17.75 
BD1210091 11.9 0 15 
BD1210092 13.4 0 18.5 
BD1210093 12.85 0 16.5 
BD1210094 14.05 12 0 
BD1210095 17.7 17.75 0 
BD1210096 16.25 0 16.25 
BD1210097 10.1 11.75 13 
BD1210098 16.85 17.25 0 
BD1210099 14.95 0 17.75 
BD1210100 13.55 0 15.25 
BD1210101 19 16.75 0 
BD1210102 17.35 17.5 0 
BD1210103 19.7 20 0 
BD1210104 18.9 14 0 
BD1210105 16.4 12.75 0 
BD1210106 13.3 0 14.75 
BD1210107 18.25 0 23.75 
BD1210108 8.85 0 14.5 
BD1210109 18.5 19.5 0 
BD1210110 14.8 13.25 17.75 
BD1210111 9.35 0 16 
BD1210112 15.35 12.5 0 
BD1210113 14.2 0 17.25 
BD1210114 6.75 8.75 10.5 
BD1210115 13.5 0 18.5 
BD1210116 14.4 0 15.5 
BD1210117 16.85 14.5 0 
BD1210118 12.45 0 17.5 
BD1210119 10.2 0 12.25 
BD1210120 12.85 0 12.75 
BD1210121 9.55 0 4.25 
BD1210122 14 0 14.25 
BD1210123 12.9 0 13.75 
BD1210124 14 0 14.75 
BD1210125 12.55 0 16 
BD1210126 15.6 0 16.75 
BD1210127 2.2 7.25 0 
BD1210128 16.35 0 19.5 
BD1210129 19.75 18.5 0 
BD1210130 20.4 18.5 0 
BD1210131 15 16.75 0 
BD1210132 13.2 0 21 
BD1210133 15.25 8.75 19.75 
BD1210134 7.45 8.75 9.75 
BD1210135 23.5 19.5 0 
BD1210136 11.1 0 14.25 
BD1210137 6.55 0 12 
BD1210138 19.5 17 0 
BD1210139 17.75 15.5 0 
BD1210140 14.45 0 18 
BD1210141 13.65 0 22.5 
BD1210142 8.4 0 8 
BD1210143 13.3 11.25 16 
BD1210144 9.8 7.75 15.5 
BD1210145 18.6 12.75 0 
BD1210146 13.05 16.25 0 
BD1210147 15.2 11.75 0 
BD1210148 6.4 0 3.5 
BD1210149 13.5 0 15.25 
BD1210150 18 0 21.5 
BD1210151 5.55 0 3.5 
BD1210152 20.3 16.75 0 
BD1210153 12.9 0 14 
BD1210154 15.25 19.75 0 
BD1210155 21.35 0 20.25 
BD1210156 21.2 18.25 0 
BD1210157 15.65 18.25 0 
BD1210158 10.05 7.25 16.5 
BD1210159 21.85 20.5 0 
BD1210160 9.1 0 10.75 
BD1210161 11.9 0 18.75 
BD1210162 14 0 18.75 
BD1210163 18.75 19.25 15.5 
BD1210164 17.5 14.5 20.5 
BD1210165 14.2 0 17.5 
BD1210166 9.7 6.75 12.25 
BD1210167 19.65 9.25 17 
BD1210168 12.6 0 18.5 
BD1210169 16.75 0 18.25 
BD1210170 14.45 0 17.25 
BD1210171 21.3 16 0 
BD1210172 15.1 0 16.75 
BD1210173 15.5 14 0 
BD1210174 15.8 14.5 19 
BD1210175 15.8 13 0 
BD1210176 18.9 15 0 
BD1210177 15.6 17.5 0 
BD1210178 12.4 0 21.5 
BD1210179 15.1 0 20.5 
BD1210180 16.95 18 0 
BD1210181 17.65 12.25 21.75 
BD1210182 11.9 0 14.25 
BD1210183 11.05 0 15.25 
BD1210184 12.8 0 15.5 
BD1210185 17.6 0 19.75 
BD1210186 15.45 0 17.5 
BD1210187 22.7 19.75 0 
BD1210188 15.8 16 0 
BD1210189 17.55 0 23.5 
BD1210190 13.4 0 21 
BD1210191 19 17 0 
BD1210192 11.9 0 15.5 
BD1210193 17.15 16.25 0 
BD1210194 16.55 17.25 0 
BD1210195 14.4 0 20.25 
BD1210196 13.55 0 19.75 
BD1210197 18.15 20.5 0 
BD1210198 18.25 17 0 
BD1210199 13.15 0 18.25 
BD1210200 6.7 7.25 11 
BD1210201 15.1 0 16.25 
BD1210202 17.75 0 20.5 
BD1210203 15.25 0 18 
BD1210204 14.4 14.75 0 
BD1210205 15.35 0 16.75 
BD1210206 19.1 0 18.25 
BD1210207 15.15 13.5 0 
BD1210208 21.7 20 0 
BD1210209 13.3 0 18 
BD1210210 10.8 0 17.75 
BD1210211 10.4 0 14.75 
BD1210212 15 13.75 0 
BD1210213 19.6 0 20.75 
BD1210214 15 0 17.25 
BD1210215 13.15 0 18.75 
BD1210216 20.45 16.75 0 
BD1210217 19.3 15.75 0 
BD1210218 14.1 13.25 0 
BD1210219 19 0 17.25 
BD1210220 15.65 7.75 19 
BD1210221 14.45 17 0 
BD1210222 13.05 0 17.25 
BD1210223 14.4 0 21.5 
BD1210224 7.8 0 16.5 
BD1210225 17.3 0 25.75 
BD1210226 13.7 0 19 
BD1210227 16.25 15.5 0 
BD1210228 18.8 0 16 
BD1210229 6.6 0 2.5 
BD1210230 17.2 0 17.75 
BD1210231 18.5 17 0 
BD1210232 19.25 17.5 0 
BD1210233 15.8 16.25 0 
BD1210234 17.8 16 0 
BD1210235 14 0 21 
BD1210236 19.55 0 21.5 
BD1210237 17.3 12.5 0 
BD1210238 17.95 0 19 
BD1210239 12.2 0 18.5 
BD1210240 17.7 0 16.25 
BD1210241 11.65 12.25 0 
BD1210242 12.05 0 17 
BD1210243 17.9 15.75 0 
BD1210244 20.35 13.25 0 
BD1210245 15.6 0 17.75 
BD1210246 9.9 0 11.75 
BD1210247 10.55 0 11 
BD1210248 14.1 0 19 
BD1210249 18.5 14.25 0 
BD1210250 12.25 0 17.75 
BD1210251 21.6 22.5 0 
BD1210252 18.3 14.5 13.5 
BD1210253 18.15 7.25 19.25 
BD1210254 13.15 0 19 
BD1210255 13.05 0 16.75 
BD1210256 9.65 0 0 
BD1210257 16.65 0 23.5 
BD1210258 17.2 18.25 0 
BD1210259 12.9 0 16.5 
BD1210260 11.1 0 19.75 
BD1210261 12.45 0 16 
BD1210262 13.45 0 17 
BD1210263 13 11 0 
BD1210264 12.7 0 14.25 
BD1210265 15 16.5 0 
BD1210266 14.4 0 16.75 
BD1210267 19.5 17.5 0 
BD1210268 13.7 0 19.75 
BD1210269 20.25 17.5 0 
BD1210270 11.55 0 16.25 
BD1210271 18.5 0 16.25 
BD1210272 19.85 17.75 0 
BD1210273 16.55 11 14.25 
BD1210274 14.65 12.25 21.25 
BD1210275 15.4 14.25 17.25 
BD1210276 14.55 0 14.25 
BD1210277 9.8 0 14.75 
BD1210278 14.5 11.75 19 
BD1210279 7.95 0 14.75 
BD1210280 13.6 12.5 0 
BD1210281 12.65 0 12.75 
BD1210282 14.45 0 25 
BD1210283 18.8 16.25 0 
BD1210284 15.65 0 17 
